! HMS recon from cosy with Q2 +25%
 ---------------------------------------------------------------------
  0.233024105      0.216590775E-01 -0.530540168E-02 0.148079811     10000
  -2.09477340     -0.194704575     0.476929815E-01  1.09555973     01000
 -0.916773898E-02  -2.38456875     0.744750998     -0.844384985E-02 00100
  0.132779462       28.1708976     -9.21772712     0.121796219     00010
  0.877127194      0.583583211E-01 -0.143819208E-01 0.565490047     00001
 -0.125782395     -0.985322143E-02  0.259742559E-02 -0.884519333E-01 20000
  0.137416625      0.984822018E-02 -0.270488356E-02 0.456484724     11000
   8.88746078      0.703829145    -0.184632468      8.77367931     02000
  0.132372733E-01   1.30782354    -0.339706838     0.760043424E-02 10100
 -0.223870403E-01   8.71325084     -2.18426080     -0.488234846E-01 01100
 -0.146391943E-02 -0.748378848E-01 0.193331694E-01 0.494776760E-02 00200
 -0.185932290      -17.4734124      4.41509291    -0.104828525     10010
  0.258341673      -138.131541      35.2639172     0.646474630     01010
  0.134859776       2.13645221     -0.547507902    -0.570298247E-01 00110
  -1.12746025     -0.769040423E-01 0.200682657E-01 -0.560160325     10001
 -0.641609654      0.316876710E-01 -0.101648470E-01  2.56364148     01001
  0.607920193E-01   5.00728895     -1.29364533     0.223524776E-01 00101
  -1.08524479      -15.1944007      3.86230547     0.611245060     00020
 -0.871207271      -70.1418528      17.8337191     -0.316439905     00011
  -2.50903150     -0.153502518     0.396183833E-01 -0.858114155     00002
  0.223248955      0.151320713E-01 -0.384179105E-02 0.133464733     30000
  -2.17044588     -0.140908617     0.333216747E-01 -1.91221674     21000
   4.22308313      0.998874709E-01 0.832744503E-02  6.34006777     12000
  -24.2073892     -0.458940570     0.117554232E-01  13.3151997     03000
 -0.365652412E-01  -2.07921126     0.525033331     -0.182860871E-01 20100
  0.294576589       16.6588494     -3.83863319     0.193911152     11100
 -0.532397601      -10.7379296      1.46014584     -0.543795424     02100
  0.733906157      0.209911710    -0.540607718E-01 0.524592849     10200
  -6.58197855      -1.12280250     0.274986010     -4.70545943     01200
 -0.252888552E-01  -2.92109364     0.737678153     -0.146238981E-01 00300
  0.504759317       29.0363575     -7.31325389     0.252737767     20010
  -3.88662511      -239.374237      55.7100310     -2.61312778     11010
   6.53996953       271.616778     -58.9609336      7.20860878     02010
  -19.6301557      -5.80873698      1.49281683     -14.4021452     10110
   174.932459       30.2163401     -7.36472456      128.483815     01110
   1.04897985       124.415534     -31.4331476     0.617677375     00210
   2.72708918      0.168409595    -0.421552335E-01  1.31164127     20001
  -16.1620277     -0.919638556     0.208042540     -11.5034245     11001
   20.9157348      0.576468616    -0.268291891E-02  29.3872330     02001
 -0.297863986      -12.6060762      3.17477547     -0.129873850     10101
   1.13495614       51.8009544     -11.7377216     0.630058485     01101
   3.01466608      0.700380699    -0.178799336      1.62235293     00201
   131.757609       40.2054822     -10.3100374      99.1769551     10020
  -1171.79052      -203.635958      49.3961267     -882.688938     01020
  -14.4375199      -1755.17299      442.681322     -8.64206434     00120
   4.13411181       176.635612     -44.4496645      1.79990486     10011
  -14.8835556      -722.366243      164.838804     -8.42584541     01011
  -80.0276556      -19.5337440      4.98260348     -43.7179162     00111
   11.3266532      0.657773477    -0.162541059      4.81996912     10002
  -34.3710137      -1.76804115     0.385962185     -20.1811805     01002
 -0.603218290      -22.0451572      5.43654040    -0.243486827     00102
   66.0744963       8226.92307     -2069.64531      40.1925592     00030
   532.990789       136.358064     -34.7503808      296.081600     00021
   8.45438471       313.298810     -77.6251679      3.39994949     00012
   15.9008493      0.886677182    -0.217345653      6.32985882     00003
 -0.404629086     -0.263193356E-01 0.668027375E-02 -0.211763256     40000
   4.93295177      0.328463210    -0.820795104E-01  3.35904811     31000
  -5.21971898     -0.521000060     0.131900490     -12.3782345     22000
  -98.2474371      -4.45570258     0.891488795     -35.0691107     13000
   358.990740       15.0897390     -2.58428155      283.318075     04000
  0.889346790E-01   2.51379565    -0.645224117     0.426633642E-01 30100
 -0.887691613      -23.9937851      5.95538929     -0.530428694     21100
  0.574047229      -31.8088753      8.16106549      1.35999586     12100
   9.41449936       373.117252     -81.4376523      1.87413283     03100
  -1.66224363     -0.459533435     0.118646743     -0.903228979     20200
   10.3636988       3.43748151    -0.868520848      8.09078241     11200
   40.8733498      0.923410146    -0.287474159     0.135356156     02200
  0.151027937       6.61928492     -1.74704431     0.731743145E-01 10300
 -0.603383140      -32.3147178      8.04459236     -0.340224992     01300
 -0.629828787E-02 -0.236607392     0.632853689E-01 -0.410401815E-02 00400
  -1.23060037      -34.5926599      8.84492359     -0.589672359     30010
   11.9946092       319.042949     -78.6673151      7.18808731     21010
  -6.52487235       585.800344     -151.686299     -17.6294424     12010
  -126.774954      -5795.56717      1296.83701     -26.9460321     03010
   43.8899716       12.6384577     -3.25729131      23.9445293     20110
  -267.007012      -92.3761369      23.2602686     -210.289792     11110
  -1128.07773      -35.0569167      10.5097110     -38.2997603     02110
  -6.18403979      -272.058376      71.5268590     -3.00256591     10210
   24.3745089       1271.70673     -313.774482      13.7726885     01210
  0.649452190       13.3239695     -3.55397948     0.439031651     00310
